uniprot_id,label_original,label_recovered,label_used_for_experiments,label_source_tag
Q88QT3,Other,,Other,original
Q89HR3,Other,,Other,original
Q8BP74,Other,,Other,original
Q8BPM2,CMGC,,CMGC,original
Q8C1R0,CAMK,,CAMK,original
Q8CU87,Histidine,,Histidine,original
Q8DG73,Other,,Other,original
Q8DKG0,Histidine,,Histidine,original
Q8DMT2,Histidine,,Histidine,original
Q8DPA2,Other,,Other,original
Q8FWN5,AGC,,AGC,original
Q8G5X4,Other,,Other,original
Q8GUH1,Other,,Other,original
Q8GUQ5,Other,,Other,original
Q8GVC7,CAMK,,CAMK,original
Q8GX23,CMGC,,CMGC,original
Q8GXZ3,TK,,TK,original
Q8GYF5,Other,,Other,original
Q8H1E3,TK,,TK,original
Q8H1F7,Other,,Other,original
Q8I239,CAMK,,CAMK,original
Q8I265,Other,RGC,RGC,mapping
Q8IIT5,TK,,TK,original
Q8L710,Other,,Other,original
Q8LBB2,Atypical,,Atypical,original
Q8LEA0,TK,,TK,original
Q8LGD5,Other,,Other,original
Q8LJT8,Other,,Other,original
Q8NE28,TKL,,TKL,original
Q8NM65,Other,,Other,original
Q8NXR5,Histidine,,Histidine,original
Q8P709,Other,,Other,original
Q8PZ92,TK,,TK,original
Q8RXC8,Other,,Other,original
Q8RY67,Other,,Other,original
Q8S8S7,Other,,Other,original
Q8S8Y8,TK,,TK,original
Q8SR86,CMGC,,CMGC,original
Q8SSH4,Other,,Other,original
Q8SVD9,Other,,Other,original
Q8SVI7,TK,,TK,original
Q8TAE6,AGC,,AGC,original
Q8TFG6,Other,,Other,original
Q8U122,Other,,Other,original
Q8VYG0,TK,,TK,original
Q8VZF4,Other,,Other,original
Q8VZJ9,CAMK,,CAMK,original
Q8W1D5,CAMK,,CAMK,original
Q8X1E6,Other,TK,TK,name_regex
Q8Y7F2,Other,,Other,original
Q8ZKR2,Other,,Other,original
Q8ZP57,Other,TK,TK,name_regex
Q8ZYE0,Other,,Other,original
Q90ZY4,Other,,Other,original
Q91XN4,Other,,Other,original
Q91ZB0,Other,,Other,original
Q91ZR3,TK,,TK,original
Q940A2,TK,,TK,original
Q94CU5,Other,,Other,original
Q94E49,Other,,Other,original
Q94JM2,Other,,Other,original
Q95PI2,Histidine,,Histidine,original
Q95Q62,Other,,Other,original
Q95T10,Other,,Other,original
Q95YD4,Other,TK,TK,mapping
Q96287,CMGC,,CMGC,original
Q96LW2,Other,,Other,original
Q96M69,Other,,Other,original
Q96UX3,AGC,,AGC,original
Q96XN9,Other,,Other,original
Q96YZ3,Other,STE,STE,name_regex
Q98I54,Other,,Other,original
Q99027,Histidine,,Histidine,original
Q99078,STE,,STE,original
Q9ASQ6,TK,,TK,original
Q9C0W1,Other,,Other,original
Q9C5W3,CAMK,,CAMK,original
Q9C6K9,TK,,TK,original
Q9C821,CMGC,,CMGC,original
Q9C9Y8,TK,,TK,original
Q9CAI5,CK1,,CK1,original
Q9CAL2,Other,,Other,original
Q9CIV8,Other,,Other,original
Q9D7G9,CMGC,,CMGC,original
Q9DBJ3,TK,,TK,original
Q9DBZ1,Other,,Other,original
Q9DCJ7,Atypical,,Atypical,original
Q9DEI1,AGC,,AGC,original
Q9FF31,TK,,TK,original
Q9FG24,Other,,Other,original
Q9FG33,TK,,TK,original
Q9FHK7,TK,,TK,original
Q9FIF0,Other,,Other,original
Q9FIF1,TK,,TK,original
Q9FIJ7,Other,,Other,original
Q9FK10,TK,,TK,original
Q9FKB5,CMGC,,CMGC,original
Q9FKG5,Other,,Other,original
Q9FKG6,Other,,Other,original
Q9FL63,Other,,Other,original
Q9FLJ8,TK,,TK,original
Q9FLV4,Other,,Other,original
Q9FLX4,Other,,Other,original
Q9FM85,TK,,TK,original
Q9FNF8,Other,,Other,original
Q9FX86,CAMK,,CAMK,original
Q9FX99,TK,,TK,original
Q9FYE2,Other,,Other,original
Q9GRC0,Other,,Other,original
Q9HE76,Atypical,,Atypical,original
Q9HG11,AGC,,AGC,original
Q9HLA5,TK,,TK,original
Q9HLX1,Other,,Other,original
Q9HUI3,Histidine,,Histidine,original
Q9HZ47,Histidine,,Histidine,original
Q9I466,Other,,Other,original
Q9I6Z1,Other,,Other,original
Q9KUA9,Other,,Other,original
Q9LDQ3,Other,,Other,original
Q9LFG1,Other,,Other,original
Q9LFH9,Other,,Other,original
Q9LFV3,CAMK,,CAMK,original
Q9LK03,CMGC,,CMGC,original
Q9LMB9,Other,,Other,original
Q9LMT9,Other,,Other,original
Q9LP24,TK,,TK,original
Q9LP51,CAMK,,CAMK,original
Q9LPZ3,Other,,Other,original
Q9LQM8,STE,,STE,original
Q9LRB0,Other,,Other,original
Q9LRP3,TK,,TK,original
Q9LRT1,TK,,TK,original
Q9LRY0,CMGC,,CMGC,original
Q9LS95,CMGC,,CMGC,original
Q9LSX4,CK1,,CK1,original
Q9LT35,Other,,Other,original
Q9LT38,AGC,,AGC,original
Q9LTC0,TK,,TK,original
Q9LU47,Other,,Other,original
Q9LVL5,TK,,TK,original
Q9LZ76,Other,,Other,original
Q9LZM4,Other,,Other,original
Q9M0T3,CMGC,,CMGC,original
Q9M0X5,Other,,Other,original
Q9M1Z9,Other,,Other,original
Q9M342,Other,,Other,original
Q9M3D7,Other,,Other,original
Q9M682,Other,,Other,original
Q9M9T4,Other,,Other,original
Q9N3Q4,Other,Atypical,Atypical,mapping
Q9P6P3,Other,,Other,original
Q9P7N1,Other,,Other,original
Q9P7Q7,Histidine,,Histidine,original
Q9P7W5,Atypical,,Atypical,original
Q9PPX6,Other,,Other,original
Q9R9D6,Other,,Other,original
Q9RI12,AGC,,AGC,original
Q9S9U1,Other,,Other,original
Q9SCT4,TK,,TK,original
Q9SFX0,TK,,TK,original
Q9SGI7,Other,,Other,original
Q9SGP2,Other,,Other,original
Q9SGW8,Other,,Other,original
Q9SGY7,CMGC,,CMGC,original
Q9SI52,Other,,Other,original
Q9SIB6,TK,,TK,original
Q9SJ61,CAMK,,CAMK,original
Q9SJM3,Other,,Other,original
Q9SJQ1,Other,,Other,original
Q9SL76,TK,,TK,original
Q9SNA3,Other,,Other,original
Q9SR87,TK,,TK,original
Q9STJ8,Other,,Other,original
Q9STK6,TK,,TK,original
Q9SUQ3,TK,,TK,original
Q9SY89,Other,,Other,original
Q9SY91,TK,,TK,original
Q9SZD5,Other,,Other,original
Q9T020,TK,,TK,original
Q9T058,Other,,Other,original
Q9T0J1,Other,,Other,original
Q9TVW2,Other,,Other,original
Q9U1Y5,CAMK,,CAMK,original
Q9URT9,CMGC,,CMGC,original
Q9US14,Other,,Other,original
Q9USJ8,Other,,Other,original
Q9USK0,Other,,Other,original
Q9USL6,Other,TK,TK,name_regex
Q9USS2,Other,,Other,original
Q9USX7,AGC,,AGC,original
Q9USY1,Other,TK,TK,name_regex
Q9UT42,Other,,Other,original
Q9UTH3,Other,,Other,original
Q9UTK9,Other,,Other,original
Q9UU87,Other,,Other,original
Q9UU88,Other,,Other,original
Q9UVG6,Other,,Other,original
Q9UW24,Other,,Other,original
Q9UZK4,Other,,Other,original
Q9VC99,Other,,Other,original
Q9VJ90,Other,,Other,original
Q9W133,Atypical,,Atypical,original
Q9WY51,Other,,Other,original
Q9WYI3,Other,,Other,original
Q9WZY5,Other,,Other,original
Q9X1I0,AGC,,AGC,original
Q9X1S1,Other,STE,STE,name_regex
Q9XD15,Other,,Other,original
Q9XI37,Other,,Other,original
Q9XID3,Other,,Other,original
Q9XYQ1,Other,,Other,original
Q9Y6S9,Other,,Other,original
Q9Y898,CAMK,,CAMK,original
Q9YA47,AGC,,AGC,original
Q9YEU2,Other,,Other,original
Q9Z2N6,CAMK,,CAMK,original
Q9Z5B5,Other,,Other,original
Q9ZQH0,Other,,Other,original
Q9ZQQ7,Other,,Other,original
Q9ZR08,Other,,Other,original
Q9ZUU8,Other,,Other,original
Q9ZVA4,Other,,Other,original
S8EUF0,CMGC,,CMGC,original
A0A0D2YG09,Other,,Other,original
A0A0H2ZM62,Histidine,,Histidine,original
A0A178VE74,Other,,Other,original
A0A194VNL2,CMGC,,CMGC,original
A0A194W8T8,CMGC,,CMGC,original
A0A1D8PEL1,Other,,Other,original
A0A1D8PLH0,Other,,Other,original
A0A2P6MHT4,Other,,Other,original
A0A7H0DNE9,Atypical,,Atypical,original
A0AF20,Other,,Other,original
A0AFC3,Other,TK,TK,name_regex
A0AJ38,Other,TK,TK,mapping
A0AK41,Other,,Other,original
A0AUV4,CAMK,,CAMK,original
A0B8B0,Other,,Other,original
A0B9X4,Other,TK,TK,mapping
A0JNH1,Other,TK,TK,name_regex
A0JU88,Other,TK,TK,name_regex
A0K6D2,Other,,Other,original
A0KEF8,TK,,TK,original
A0KFV1,Other,TK,TK,mapping
A0KLY1,Other,,Other,original
A0KMM4,Other,Histidine,Histidine,name_regex
A0KN01,Other,TK,TK,name_regex
A0KZB1,Other,,Other,original
A0L1M6,TK,,TK,original
A0L407,Other,,Other,original
A0L5U5,Other,TK,TK,name_regex
A0L7P3,Other,,Other,original
A0L8G8,Other,,Other,original
A0L8H9,Other,,Other,original
A0L8Q7,Other,,Other,original
A0LDX4,Other,TK,TK,mapping
A0LEB5,Other,TK,TK,mapping
A0LFP6,Other,,Other,original
A0LG64,Other,,Other,original
A0LIB0,Other,,Other,original
A0LJZ1,Other,,Other,original
A0LP26,Other,TK,TK,name_regex
A0LPG9,Other,TK,TK,name_regex
A0LUH0,Other,,Other,original
A0LV52,Other,,Other,original
A0LXV8,Other,,Other,original
A0M5N3,Other,,Other,original
A0PGB3,Other,,Other,original
A0PPN3,Other,,Other,original
A0PXA5,Other,,Other,original
A0Q1F1,Other,TK,TK,mapping
A0Q299,Other,TK,TK,name_regex
A0Q492,Other,TK,TK,name_regex
A0Q4H3,Other,,Other,original
A0Q707,Other,,Other,original
A0Q713,Other,,Other,original
A0Q7I7,Other,,Other,original
A0Q7Q7,Other,,Other,original
A0QBR0,Histidine,,Histidine,original
A0R8D8,Other,,Other,original
A0RKS6,Other,,Other,original
A0RP54,Other,,Other,original
A0RTV6,Other,,Other,original
A0RXT6,Other,,Other,original
A0ZZZ1,Other,,Other,original
A1A0M5,Other,,Other,original
A1A1I1,Other,,Other,original
A1A1N3,Other,,Other,original
A1A5Q6,CAMK,,CAMK,original
A1ALW2,Other,,Other,original
A1APN7,Other,,Other,original
A1AU17,Other,,Other,original
A1AVE9,Other,TK,TK,name_regex
A1AVT7,Other,,Other,original
A1B0E7,Other,TK,TK,mapping
A1B2U9,Other,,Other,original
A1BHM3,Other,TK,TK,name_regex
A1BJZ1,Other,,Other,original
A1DG00,Other,,Other,original
A1JIM9,Other,,Other,original
A1JNV2,Other,,Other,original
A1JQJ2,Other,TK,TK,name_regex
A1JTT9,Other,,Other,original
A1K2R3,Other,,Other,original
A1K3E5,Other,,Other,original
A1KG98,Other,TK,TK,mapping
A1KLD5,Other,,Other,original
A1KSZ9,Other,,Other,original
A1KT64,Other,,Other,original
A1KTB5,Other,TK,TK,name_regex
A1KTV5,Other,,Other,original
A1KTW0,Other,TK,TK,mapping
A1RR74,Other,,Other,original
A1RRX6,Other,,Other,original
A1RWC8,Other,,Other,original
A1RXJ4,Other,,Other,original
A1S8L2,Other,,Other,original
A1SJI9,Other,TK,TK,mapping
A1SNG8,Other,TK,TK,name_regex
A1SNJ7,Other,,Other,original
A1SRI1,Other,TK,TK,mapping
A1STD9,Other,TK,TK,name_regex
A1SZE1,Other,,Other,original
A1SZU8,Other,,Other,original
A1TKW2,Other,,Other,original
A1TN71,Other,,Other,original
A1TYI2,Other,,Other,original
A1U371,Other,TK,TK,name_regex
A1U669,TK,,TK,original
A1UAA8,Other,,Other,original
A1UR75,Other,,Other,original
A1URV3,Other,TK,TK,name_regex
A1UUC1,Other,TK,TK,mapping
A1VBV4,Other,TK,TK,name_regex
A1VCX9,Other,,Other,original
A1VDQ8,Other,TK,TK,name_regex
A1VDW4,Other,TK,TK,mapping
A1VF55,Other,,Other,original
A1VXU8,Other,TK,TK,mapping
A1VZ01,Other,,Other,original
A1VZ44,Other,,Other,original
A1W091,Other,TK,TK,name_regex
A1WKB4,Other,,Other,original
A1WSH4,Other,,Other,original
A1WT61,Other,,Other,original
A1WVD8,Other,,Other,original
A1WX19,Other,,Other,original
A1WX34,Other,,Other,original
A1WZB0,Other,,Other,original
A1ZA92,Other,TK,TK,name_regex
A2A3V1,Other,TK,TK,name_regex
A2AJL3,Other,,Other,original
A2AQW0,CMGC,,CMGC,original
A2BK57,Other,,Other,original
A2BLM0,Other,,Other,original
A2BQS5,Other,,Other,original
A2BWR1,Other,TK,TK,name_regex
A2BZQ6,Other,,Other,original
A2C1Z6,Other,TK,TK,name_regex
A2C7M5,Other,TK,TK,mapping
A2CA52,Other,TK,TK,name_regex
A2RI94,Other,,Other,original
A2RKJ5,Other,TK,TK,name_regex
A2RM00,Other,TK,TK,mapping
A2S587,Other,,Other,original
A2SKU4,Other,TK,TK,name_regex
A2SQJ8,Other,,Other,original
A2SS66,Other,,Other,original
A2SSW4,Other,,Other,original
A2STY4,Other,,Other,original
A2STZ6,Other,TK,TK,mapping
A2SU11,Other,TK,TK,name_regex
A2X0Q3,Other,TK,TK,mapping
A2X5H5,Other,,Other,original
A2XBT1,Other,,Other,original
A2YH41,Other,Atypical,Atypical,mapping
A3CLY6,Other,TK,TK,mapping
A3CS46,Other,TK,TK,name_regex
A3CU51,Other,,Other,original
A3CUB9,Other,,Other,original
A3CY32,Other,,Other,original
A3DDC2,Other,,Other,original
A3DDM2,Other,,Other,original
A3DGK6,Other,TK,TK,mapping
A3DI26,Other,TK,TK,name_regex
A3DJJ3,Other,,Other,original
A3DMM2,Other,,Other,original
A3DNT5,Other,,Other,original
A3M2T7,Other,,Other,original
A3M3C8,Other,,Other,original
A3M6H8,Other,TK,TK,name_regex
A3M7M1,Other,,Other,original
A3MV29,Other,,Other,original
A3MYW5,Other,TK,TK,mapping
A3MZ69,Other,,Other,original
A3NJS6,Other,TK,TK,name_regex
A3PML8,Other,,Other,original
A4F6T2,Other,,Other,original
A4F7X3,Other,TK,TK,name_regex
A4FBE7,Other,,Other,original
A4FX33,Other,TK,TK,name_regex
A4IG55,Other,CK1,CK1,name_regex
A4IL48,Other,TK,TK,mapping
A4IPN3,Other,,Other,original
A4IPN9,Other,,Other,original
A4ITL0,Other,,Other,original
A4J0P1,Other,TK,TK,name_regex
A4J0X5,Other,TK,TK,name_regex
A4J233,Other,TK,TK,name_regex
A4J3G3,Other,,Other,original
A4J592,Other,,Other,original
A4QDZ0,Other,TK,TK,mapping
A4QPH2,Other,,Other,original
A4QQ05,Other,,Other,original
A4SEQ7,Other,,Other,original
A4SVI8,Other,,Other,original
A4TMJ3,AGC,,AGC,original
A4VIM1,Other,,Other,original
A4VSH4,Other,,Other,original
A4VTT4,Other,,Other,original
A4VTX6,Other,,Other,original
A4VUB1,Other,TK,TK,name_regex
A4WQ25,Other,TK,TK,name_regex
A4WVE5,Other,TK,TK,name_regex
A4X310,Other,TK,TK,name_regex
A4X608,Other,,Other,original
A4XBM5,Other,,Other,original
A4XL40,Other,,Other,original
A4XLL8,Other,TK,TK,name_regex
A4XLN3,Other,,Other,original
A4XR57,Other,TK,TK,name_regex
A4YHJ0,Other,,Other,original
A4YHL6,Other,,Other,original
A4YIQ9,Other,,Other,original
A4YVG4,Other,,Other,original
A5CD80,Other,,Other,original
A5CSW0,Other,TK,TK,name_regex
A5CTL3,Other,TK,TK,name_regex
A5CU93,Other,,Other,original
A5CXF1,Other,TK,TK,mapping
A5CXT4,Other,,Other,original
A5D2Z8,Other,,Other,original
A5D654,Other,TK,TK,name_regex
A5DAH9,Other,,Other,original
A5E1A0,Other,,Other,original
A5EV27,Other,,Other,original
A5EVK4,Other,,Other,original
A5EVU0,Other,,Other,original
A5EY60,Other,TK,TK,name_regex
A5F7C0,AGC,,AGC,original
A5FE24,Other,,Other,original
A5FJ93,Other,,Other,original
A5FK26,Other,,Other,original
A5FMV7,Other,,Other,original
A5FNY2,Other,,Other,original
A5FQ55,Other,,Other,original
A5FQ84,Other,TK,TK,mapping
A5FRW5,Other,,Other,original
A5FRZ4,Other,,Other,original
A5FS02,Other,,Other,original
A5FS34,Other,,Other,original
A5FS53,Other,TK,TK,name_regex
A5FS65,Other,,Other,original
A5FWG7,Other,,Other,original
A5FZU4,Other,,Other,original
A5G1J3,Other,,Other,original
A5G5C1,Other,,Other,original
A5G863,Other,,Other,original
A5GAW3,Other,,Other,original
A5GIS6,Other,,Other,original
A5GNU1,Other,,Other,original
A5GQN5,Other,,Other,original
A5GTK8,Other,TK,TK,name_regex
A5I2T0,Other,,Other,original
A5I323,Other,,Other,original
A5I421,Other,TK,TK,name_regex
A5I9V7,Other,,Other,original
A5IBP5,Other,,Other,original
A5IFY0,Other,,Other,original
A5IG02,Other,,Other,original
A5IHZ7,Other,,Other,original
A5ILH3,Other,,Other,original
A5ILX9,Other,,Other,original
A5IMA4,Other,,Other,original
A5IMJ0,Other,TK,TK,name_regex
A5IT66,Other,,Other,original
A5IVH3,Histidine,,Histidine,original
A5N1D3,Other,TK,TK,name_regex
A5N3L3,Other,TK,TK,name_regex
A5N4L9,Other,TK,TK,name_regex
A5N7J4,Other,,Other,original
A5N8A0,Other,,Other,original
A5PHT0,Other,,Other,original
A5U920,Other,,Other,original
A5UA83,Other,,Other,original
A5UB07,AGC,,AGC,original
A5UK92,Other,,Other,original
A5ULP3,Other,TK,TK,name_regex
A5UMN4,Other,,Other,original
A5UUV0,Other,,Other,original
A5UVB3,Other,,Other,original
A5UZX0,Other,TK,TK,mapping
A5V0J4,Other,TK,TK,mapping
A5V6F9,Other,,Other,original
A5VDT3,Other,TK,TK,name_regex
A5VE44,Other,,Other,original
A5VI11,Other,TK,TK,name_regex
A5VIG4,Other,,Other,original
A5VJ17,Other,,Other,original
A5VK99,Other,TK,TK,name_regex
A5VKU8,Other,,Other,original
A5VME2,Other,TK,TK,mapping
A5VXN1,Other,,Other,original
A5W6U4,Other,,Other,original
A5WA47,TK,,TK,original
A5WB73,Other,,Other,original
A5WDP1,Other,TK,TK,name_regex
A5WFD0,Other,,Other,original
A5WGH7,Other,TK,TK,mapping
A5WHA3,Other,TK,TK,name_regex
A6GZG2,Other,,Other,original
A6GZJ6,Other,,Other,original
A6KXG9,Other,,Other,original
A6L5X6,Other,TK,TK,name_regex
A6L9X1,Other,TK,TK,name_regex
A6LCB6,Other,,Other,original
A6LD69,Other,,Other,original
A6LFQ8,Other,,Other,original
A6LHA9,Other,,Other,original
A6LJZ9,Other,,Other,original
A6LMG9,Other,,Other,original
A6LPL2,Other,,Other,original
A6LSL7,Other,,Other,original
A6LU50,Other,,Other,original
A6M1P8,Other,TK,TK,mapping
A6M1Z8,Other,TK,TK,mapping
A6M250,Other,,Other,original
A6Q311,Other,,Other,original
A6Q782,Other,TK,TK,name_regex
A6Q9N6,Other,,Other,original
A6QAE9,Other,,Other,original
A6QBT0,Other,,Other,original
A6T2S0,Other,TK,TK,name_regex
A6T332,Other,,Other,original
A6TMN6,Other,TK,TK,name_regex
A6TR08,Other,,Other,original
A6TTJ1,Other,TK,TK,mapping
A6TVI5,Other,,Other,original
A6TWN2,Other,,Other,original
A6U6N3,Other,TK,TK,name_regex
A6UDV7,Other,,Other,original
A6URG2,Other,,Other,original
A6UVI4,Other,,Other,original
A6UZG7,Other,,Other,original
A6V8H8,Other,Histidine,Histidine,name_regex
A6VHC3,Other,,Other,original
A6VKY6,Other,TK,TK,mapping
A6VPG7,Other,TK,TK,name_regex
A6VQK2,Other,TK,TK,mapping
A6VXA6,Other,,Other,original
A6W1C6,Other,TK,TK,name_regex
A6W2T4,Other,,Other,original
A6W3A7,Other,,Other,original
A6W6A1,Other,TK,TK,name_regex
A6W6U5,Other,TK,TK,name_regex
A6X5X4,Histidine,,Histidine,original
A7FUT5,Other,,Other,original
A7GSF2,Other,TK,TK,mapping
A7GSP5,Other,,Other,original
A7GXF7,Other,,Other,original
A7GYC8,Other,,Other,original
A7H4H3,Other,,Other,original
A7HBN9,Other,,Other,original
A7HCN7,Other,,Other,original
A7HL98,Other,,Other,original
A7HM31,Other,,Other,original
A7HM80,Other,,Other,original
A7HNL5,Other,TK,TK,name_regex
A7HR11,Other,TK,TK,name_regex
A7I1G1,Other,,Other,original
A7I241,Other,TK,TK,mapping
A7I2H6,Other,,Other,original
A7I3S0,Other,,Other,original
A7I4M1,Other,,Other,original
A7I644,Other,,Other,original
A7I6B7,Other,,Other,original
A7IA08,Other,TK,TK,name_regex
A7IF36,Other,TK,TK,name_regex
A7INU8,Other,,Other,original
A7MBB8,TK,,TK,original
A7MHJ8,Other,TK,TK,name_regex
A7MMK0,Other,,Other,original
A7MPD7,Other,Histidine,Histidine,name_regex
A7MXC0,Other,TK,TK,mapping
A7N6S2,Other,,Other,original
A7NI79,Other,,Other,original
A7SNN5,Other,,Other,original
A7TGR2,CAMK,,CAMK,original
A7Z3A9,Other,TK,TK,mapping
A8A9X7,Other,,Other,original
A8AA51,Other,,Other,original
A8AAG3,Other,,Other,original
A8AXY8,Other,,Other,original
A8E4N3,Other,,Other,original
A8EWG2,Other,TK,TK,mapping
A8EXC2,Other,,Other,original
A8EYX8,Other,,Other,original
A8F450,Other,TK,TK,mapping
A8F4T2,Other,,Other,original
A8F7B1,Other,TK,TK,name_regex
A8F7B3,Other,,Other,original
A8FD25,Other,,Other,original
A8GHR8,TK,,TK,original
A8GM71,Other,,Other,original
A8GQY1,Other,,Other,original
A8H356,Other,,Other,original
A8LL57,Other,TK,TK,name_regex
A8M8Q8,Other,,Other,original
A8M9N5,Other,TK,TK,name_regex
A8ME45,Other,,Other,original
A8MFK5,Other,,Other,original
A8MK93,Other,TK,TK,name_regex
A8ML31,Other,TK,TK,name_regex
A8MLG1,Other,,Other,original
A8WYE4,CAMK,,CAMK,original
A8YUA3,Other,,Other,original
A8YUC7,Other,,Other,original
A8YXM6,Other,,Other,original
A8ZUS4,Other,,Other,original
A8ZV98,Other,TK,TK,name_regex
A8ZWQ4,Other,,Other,original
A8ZWU7,Other,,Other,original
A8ZZH7,Other,,Other,original
A9A1K7,Other,,Other,original
A9AZE0,Other,TK,TK,name_regex
A9B6X5,Other,,Other,original
A9B9H1,Other,,Other,original
A9BAP2,Other,,Other,original
A9BCM8,Other,,Other,original
A9BCW6,Other,,Other,original
A9BFC2,Other,TK,TK,name_regex
A9BHU3,Other,,Other,original
A9BI99,Other,TK,TK,mapping
A9BIX4,Other,,Other,original
A9BP67,Other,,Other,original
A9CES5,Other,,Other,original
A9FGE0,Other,,Other,original
A9G7W0,TK,,TK,original
A9GF63,Other,,Other,original
A9GQU6,Other,TK,TK,mapping
A9H3J9,Other,,Other,original
A9HAC0,Other,TK,TK,name_regex
A9HKR8,Other,TK,TK,mapping
A9I0P4,Other,,Other,original
A9I280,Other,,Other,original
A9IQ28,Other,,Other,original
A9KCL1,Other,,Other,original
A9KED8,Other,,Other,original
A9KEL6,Other,,Other,original
A9KG94,Other,,Other,original
A9KHN3,Other,TK,TK,mapping
A9KJH3,Other,,Other,original
A9KKE9,Other,TK,TK,name_regex
A9KMB6,Other,,Other,original
A9KSS1,Other,,Other,original
A9M159,Other,,Other,original
A9M1U5,Other,,Other,original
A9M2V4,Other,,Other,original
A9M9B4,Other,,Other,original
A9MKV9,Other,TK,TK,name_regex
A9MX50,Other,,Other,original
A9NEF4,Other,,Other,original
A9NFI4,Other,,Other,original
A9NGI4,Other,,Other,original
A9VK32,Other,,Other,original
A9VX42,Other,TK,TK,name_regex
A9W4R9,Other,,Other,original
A9WB97,Other,TK,TK,mapping
A9WCC8,Other,,Other,original
A9WFJ8,Other,,Other,original
A9WIJ8,Other,,Other,original
A9WKE4,Other,,Other,original
A9WKG4,Other,TK,TK,mapping
A9WT63,Other,,Other,original
B0B7Q0,Other,,Other,original
B0B8R9,Other,,Other,original
B0B931,Other,TK,TK,name_regex
B0JFW8,Other,,Other,original
B0JFY2,Other,,Other,original
B0JNB0,Other,TK,TK,name_regex
B0K0S9,Other,,Other,original
B0K0T1,Other,,Other,original
B0K0V4,Other,,Other,original
B0K474,Other,TK,TK,name_regex
B0K682,Other,,Other,original
B0R4Q3,Other,,Other,original
B0R502,Other,,Other,original
B0R548,Other,,Other,original
B0R5S5,Other,,Other,original
B0R683,Other,,Other,original
B0R6L8,Other,,Other,original
B0R6V9,Other,,Other,original
B0RLZ0,TK,,TK,original
B0RP52,Other,,Other,original
B0RWU0,Other,Histidine,Histidine,name_regex
B0RZT0,Other,,Other,original
B0S057,Other,TK,TK,name_regex
B0S0L6,Other,TK,TK,name_regex
B0S1H0,Other,,Other,original
B0S1N0,Other,,Other,original
B0S218,Other,,Other,original
B0S255,Other,,Other,original
B0S8M8,Other,,Other,original
B0S9J3,Other,,Other,original
B0SA95,Other,TK,TK,name_regex
B0SB21,Other,,Other,original
B0SE82,Other,TK,TK,name_regex
B0SG67,Other,,Other,original
B0SI62,Other,,Other,original
B0SZ33,Other,,Other,original
B0T130,Other,TK,TK,mapping
B0TB90,Other,TK,TK,name_regex
B0TBI9,Other,TK,TK,name_regex
B0TEJ8,Other,,Other,original
B0TL87,Other,TK,TK,mapping
B0U207,Other,,Other,original
B0U6C8,Other,,Other,original
B0UUJ6,Other,TK,TK,name_regex
B0V3F8,Other,TK,TK,name_regex
B0V8M8,Other,,Other,original
B0XXN8,CK1,,CK1,original
B0Y8Y4,CMGC,,CMGC,original
B1AIP0,Other,,Other,original
B1AIX1,Other,,Other,original
B1AJN5,Other,,Other,original
B1AJP1,Other,TK,TK,name_regex
B1GZA3,Other,,Other,original
B1GZU1,Other,,Other,original
B1GZX0,Other,,Other,original
B1H0L5,Other,TK,TK,mapping
B1HX32,Other,TK,TK,name_regex
B1I0X7,Other,,Other,original
B1I1P4,Other,,Other,original
B1I3D6,Other,,Other,original
B1JM88,Other,TK,TK,name_regex
B1JZB2,Other,,Other,original
B1MVZ4,Other,,Other,original
B1MW69,Other,,Other,original
B1MWD1,Other,TK,TK,mapping
B1MX61,Other,TK,TK,name_regex
B1MXP1,Other,,Other,original
B1MZP8,Other,,Other,original
B1VAC7,Other,,Other,original
B1VSI6,Other,,Other,original
B1VXB3,Other,,Other,original
B1W052,Other,,Other,original
B1WBU5,TKL,,TKL,original
B1XK39,Other,TK,TK,name_regex
B1XS63,Other,TK,TK,name_regex
B1XXX9,Other,,Other,original
B1Y3E4,Other,TK,TK,name_regex
B1Y6I4,Other,,Other,original
B1Y6R5,Other,,Other,original
B1YGP2,Other,TK,TK,name_regex
